order_date,region,segment,shipping_mode,category,product_name,quantity,discount,sales,profit,anomaly,anomaly_prediction,anomaly_score
2023-11-09,West,Corporate,First Class,Office Supplies,Printer,1,0.14,1232.41,279.14,0,0,0.16855331165861215
2025-10-26,West,Consumer,First Class,Electronics,Monitor,7,0.2,48683.84,8635.16,0,0,0.0551009066997723
2025-10-25,West,Consumer,Same Day,Electronics,Tablet,4,0.21,29543.18,5144.43,0,0,0.09799641273075932
2026-03-26,West,Corporate,Second Class,Furniture,Chair,7,0.06,27096.6,4243.34,0,0,0.1435826307706553
2026-01-16,North,Home Office,Second Class,Furniture,Sofa,1,0.07,2542.3,613.36,0,0,0.1658734852989115
2026-01-03,South,Corporate,Second Class,Electronics,Smartphone,6,0.08,35430.21,10048.68,0,0,0.077837471842373
2023-08-23,West,Consumer,Second Class,Electronics,Laptop,7,0.23,33856.65,7427.28,0,0,0.0824570037566138
2025-11-10,East,Corporate,First Class,Furniture,Table,6,0.13,22088.45,4627.75,0,0,0.16959909240032328
2024-11-02,East,Consumer,First Class,Office Supplies,Storage Box,6,0.1,3342.08,739.45,0,0,0.18290540837924557
2025-08-24,East,Home Office,Same Day,Electronics,Laptop,5,0.04,22561.64,4047.01,0,0,0.15241157659578008
2024-05-27,East,Corporate,Same Day,Electronics,Monitor,8,0.12,49542.29,12479.65,0,0,0.01598685090770413
2023-06-30,South,Home Office,Standard Class,Electronics,Monitor,1,0.21,2492.4,332.43,0,0,0.1492489149548093
2024-09-26,West,Consumer,Second Class,Electronics,Laptop,2,0.18,10607.36,1290.34,0,0,0.1641963177573066
2026-05-13,West,Home Office,Same Day,Furniture,Chair,1,0.0,12177.22,810.66,1,0,0.061377538324865366
2023-10-26,North,Home Office,Same Day,Furniture,Sofa,3,0.03,10921.05,1499.86,0,0,0.16929312898763477
2023-07-19,East,Corporate,Same Day,Electronics,Tablet,2,0.09,11042.95,2132.23,0,0,0.16702506012168683
2024-11-17,East,Home Office,Standard Class,Office Supplies,Printer,1,0.02,342.03,64.39,0,0,0.10358561463572269
2023-07-24,South,Consumer,Same Day,Electronics,Laptop,7,0.16,30544.47,5486.66,0,0,0.14809113244993222
2025-08-24,South,Consumer,Same Day,Electronics,Laptop,5,0.01,28002.7,3735.07,0,0,0.10912533908007427
2023-07-14,South,Corporate,Standard Class,Office Supplies,Notebook,4,0.15,2022.7,516.61,0,0,0.19654909865465825
2024-05-22,East,Consumer,Second Class,Furniture,Chair,7,0.17,13958.52,3033.2,0,0,0.1648882957718144
2023-07-09,North,Home Office,First Class,Office Supplies,Printer,1,0.02,183.74,29.73,0,0,0.09526684686446951
2025-12-26,East,Consumer,First Class,Office Supplies,Storage Box,8,0.12,4594.75,845.65,0,0,0.14258965050013417
2024-12-02,West,Consumer,First Class,Furniture,Desk,4,0.18,13354.66,1799.77,0,0,0.179808713763417
2023-11-18,West,Corporate,First Class,Office Supplies,Printer,2,0.02,1918.62,555.89,0,0,0.15744215714205517
2025-09-23,South,Consumer,Second Class,Furniture,Chair,7,0.11,15460.29,3398.99,0,0,0.17087828633436852
2024-04-15,East,Home Office,Standard Class,Electronics,Laptop,6,0.22,17526.67,2142.13,0,0,0.15057724166446318
2023-08-30,South,Home Office,Same Day,Electronics,Smartphone,3,0.03,14588.67,2541.4,0,0,0.1626617842815969
2026-04-08,West,Corporate,Same Day,Electronics,Smartphone,5,0.12,40754.96,5454.88,0,0,0.10968013299368051
2024-10-25,South,Corporate,Standard Class,Electronics,Monitor,3,0.08,22023.89,6404.29,0,0,0.09317768073247212
2024-09-12,East,Corporate,First Class,Office Supplies,Storage Box,7,0.2,3708.34,1018.72,0,0,0.16176536140683434
2024-09-04,East,Home Office,Second Class,Electronics,Tablet,8,0.08,29991.98,8806.35,0,0,0.0912907446582436
2024-05-09,South,Corporate,Same Day,Furniture,Table,5,0.2,14389.24,2744.44,0,0,0.1739841396977727
2025-06-30,South,Home Office,Standard Class,Office Supplies,Printer,8,0.24,2558.27,403.53,0,0,0.08960269621521388
2026-02-25,West,Home Office,Same Day,Office Supplies,Notebook,3,0.16,1545.31,252.76,0,0,0.1917855551290622
2024-08-26,West,Consumer,Same Day,Office Supplies,Storage Box,8,0.15,4601.55,994.79,0,0,0.13812376399619025
2025-10-23,North,Corporate,Standard Class,Office Supplies,Storage Box,2,0.19,1644.42,391.98,0,0,0.1818094184378996
2023-05-30,West,Corporate,Same Day,Office Supplies,Notebook,2,0.0,1931.72,321.77,0,0,0.11172769397652671
2023-09-18,West,Corporate,Same Day,Office Supplies,Printer,8,0.19,5885.21,1329.74,0,0,0.12100823906626634
2024-09-24,West,Consumer,First Class,Furniture,Chair,7,0.23,18131.34,2455.96,0,0,0.12384374207431237
2023-09-25,East,Corporate,First Class,Office Supplies,Printer,8,0.2,4077.69,871.81,0,0,0.13204508094252354
2025-01-06,West,Corporate,Standard Class,Electronics,Monitor,5,0.01,38644.06,9581.42,0,0,0.03268380674788185
2023-07-02,South,Home Office,Second Class,Furniture,Chair,3,0.14,5120.55,919.54,0,0,0.19882826762266087
2025-01-24,West,Home Office,Second Class,Furniture,Desk,3,0.16,7223.11,1428.62,0,0,0.19148052079550187
2026-03-30,West,Home Office,Same Day,Office Supplies,Printer,7,0.0,3912.66,620.79,0,0,0.10422346467353383
2024-07-25,North,Home Office,Second Class,Office Supplies,Notebook,6,0.08,3078.58,622.98,0,0,0.18020142537585032
2024-10-23,West,Home Office,Same Day,Furniture,Sofa,2,0.09,6654.33,1811.26,0,0,0.1709109694660233
2025-02-10,North,Home Office,Second Class,Office Supplies,Pen,6,0.03,2811.36,491.9,0,0,0.15516999036154316
2024-01-25,West,Corporate,Second Class,Office Supplies,Printer,7,0.11,5278.87,1095.9,0,0,0.16798552337972866
2024-03-21,South,Corporate,First Class,Office Supplies,Printer,3,0.05,2055.36,558.15,0,0,0.18822123496429272
2024-11-10,West,Consumer,Second Class,Furniture,Chair,7,0.24,21598.59,4556.85,0,0,0.1120921626010023
2026-03-06,West,Home Office,Same Day,Office Supplies,Storage Box,8,0.04,4637.72,1028.52,0,0,0.11588104347436667
2025-12-02,North,Corporate,Second Class,Electronics,Tablet,5,0.04,46698.9,9448.02,0,0,0.03550622669827608
2023-09-04,North,Corporate,First Class,Furniture,Chair,1,0.19,3066.43,611.59,0,0,0.16317557715595643
2024-05-07,South,Corporate,Standard Class,Furniture,Chair,8,0.07,23225.88,6391.67,0,0,0.1121179718439187
2026-02-18,South,Home Office,First Class,Electronics,Smartphone,7,0.04,30494.94,4423.67,0,0,0.12396218373461321
2024-02-02,East,Home Office,First Class,Electronics,Laptop,3,0.08,11615.97,2866.0,0,0,0.1810503060832943
2025-04-05,South,Corporate,Standard Class,Furniture,Chair,5,0.22,12311.13,1758.52,0,0,0.16228662293973312
2024-03-12,East,Consumer,Same Day,Electronics,Smartphone,8,0.04,41564.19,9719.05,0,0,0.05014452528423152
2025-03-29,North,Home Office,Standard Class,Furniture,Table,7,0.13,14479.23,2462.64,0,0,0.16873290603966745
2023-12-23,West,Corporate,Standard Class,Furniture,Table,2,0.18,8503.69,1722.17,0,0,0.16863522591168656
2024-02-14,West,Consumer,Same Day,Furniture,Chair,4,0.12,12423.3,2212.79,0,0,0.18756872989482493
2025-03-22,West,Corporate,Standard Class,Office Supplies,Printer,1,0.02,596.35,155.71,0,0,0.11734633620182322
2025-01-09,West,Corporate,Standard Class,Electronics,Smartphone,7,0.05,52094.19,12708.2,0,0,0.0006782433523704334
2026-04-22,South,Corporate,Standard Class,Office Supplies,Pen,6,0.06,3665.81,685.26,0,0,0.17748845043510736
2024-02-08,West,Home Office,First Class,Electronics,Laptop,4,0.11,20328.45,2773.12,0,0,0.16183563032096548
2025-11-10,North,Consumer,Second Class,Electronics,Monitor,8,0.0,60095.2,14735.79,0,1,-0.0630509113136064
2025-07-21,West,Consumer,Second Class,Furniture,Desk,7,0.02,19831.4,5256.75,0,0,0.12544522393847213
2026-01-11,South,Corporate,Second Class,Furniture,Sofa,3,0.02,9353.64,2070.83,0,0,0.15973098220460208
2025-11-13,East,Home Office,Second Class,Electronics,Monitor,3,0.23,12224.93,2822.66,0,0,0.1479273045691471
2023-10-25,North,Consumer,Standard Class,Electronics,Laptop,7,0.09,45484.84,8973.7,0,0,0.0860205438424061
2023-06-11,North,Consumer,First Class,Electronics,Tablet,1,0.21,4314.46,1029.05,0,0,0.1466685510053698
2025-05-13,West,Corporate,Standard Class,Office Supplies,Printer,4,0.12,3075.23,431.44,0,0,0.19351332703481222
2024-05-19,North,Corporate,First Class,Office Supplies,Notebook,3,0.1,2409.78,653.09,0,0,0.1908788631793582
2024-04-30,West,Consumer,Standard Class,Office Supplies,Printer,2,0.0,1444.05,229.36,0,0,0.10697884186683804
2023-12-10,West,Corporate,Same Day,Furniture,Sofa,2,0.16,10612.76,2300.61,0,0,0.16491748822983227
2024-12-26,North,Home Office,Second Class,Electronics,Tablet,3,0.13,16661.69,3171.25,0,0,0.16995914790251232
2025-12-27,East,Home Office,Same Day,Office Supplies,Notebook,4,0.01,2567.52,347.95,0,0,0.1510288802825963
2024-07-14,East,Home Office,Second Class,Furniture,Chair,2,0.0,11426.07,509.56,1,0,0.08097157492979423
2025-07-11,South,Corporate,Second Class,Furniture,Sofa,5,0.18,12059.77,1703.44,0,0,0.181691856455568
2024-05-18,East,Home Office,Standard Class,Furniture,Table,5,0.18,7802.21,1746.11,0,0,0.18148932026475273
2023-10-26,North,Corporate,Second Class,Furniture,Sofa,6,0.04,28137.18,7293.13,0,0,0.11646736017316583
2024-12-30,South,Home Office,Standard Class,Office Supplies,Notebook,1,0.21,593.2,72.5,0,0,0.13381358857114745
2023-09-22,South,Consumer,Standard Class,Furniture,Table,7,0.06,15382.03,2533.23,0,0,0.15394675666532792
2026-02-03,North,Home Office,First Class,Furniture,Sofa,2,0.13,5183.04,1463.43,0,0,0.18291320965745933
2024-06-27,West,Consumer,Same Day,Office Supplies,Notebook,5,0.19,2322.59,408.6,0,0,0.18842568434908596
2024-03-16,East,Consumer,First Class,Furniture,Chair,5,0.18,9967.74,1631.37,0,0,0.1848127030228197
2025-09-09,South,Consumer,Standard Class,Furniture,Desk,7,0.01,16806.18,3654.98,0,0,0.12287734294689479
2026-04-06,East,Consumer,Same Day,Office Supplies,Notebook,5,0.03,2856.5,615.19,0,0,0.16943460120451653
2024-10-08,South,Home Office,First Class,Furniture,Chair,2,0.01,6007.05,971.13,0,0,0.14366875072526847
2024-11-01,West,Home Office,Standard Class,Furniture,Sofa,2,0.13,5956.6,1398.01,0,0,0.18309241871274184
2023-10-24,West,Home Office,Second Class,Office Supplies,Notebook,4,0.07,2586.0,706.4,0,0,0.1901441717142916
2023-11-24,East,Corporate,First Class,Furniture,Sofa,4,0.02,16425.32,2570.37,0,0,0.15798976806542725
2024-01-21,South,Consumer,Second Class,Office Supplies,Notebook,8,0.12,3533.94,682.66,0,0,0.14479923738115258
2026-01-27,East,Corporate,First Class,Electronics,Monitor,2,0.02,12638.77,3353.92,0,0,0.11333882826918484
2025-08-29,South,Corporate,Second Class,Office Supplies,Notebook,2,0.18,1355.87,399.05,0,0,0.1802499449368919
2023-10-15,East,Consumer,Standard Class,Electronics,Tablet,7,0.21,32306.38,7109.72,0,0,0.10616479961612091
2024-05-16,North,Consumer,Standard Class,Electronics,Monitor,1,0.02,5142.35,1339.96,0,0,0.12160985644874955
2024-09-07,East,Home Office,Standard Class,Electronics,Monitor,5,0.23,14629.83,1953.05,0,0,0.15214695783626808
2025-07-13,South,Consumer,First Class,Electronics,Monitor,2,0.01,9604.12,1949.44,0,0,0.12723448250913882
2026-02-09,West,Corporate,Standard Class,Office Supplies,Storage Box,7,0.17,4362.68,659.22,0,0,0.1708803367366864
2024-06-30,East,Corporate,Second Class,Electronics,Tablet,1,0.15,4452.35,1028.74,0,0,0.16634366424697195
2024-12-05,West,Consumer,Standard Class,Furniture,Table,5,0.1,17623.11,3444.65,0,0,0.18289364850190615
2024-04-24,North,Corporate,First Class,Office Supplies,Printer,8,0.14,5582.99,1157.03,0,0,0.1397601049037981
2023-12-21,West,Corporate,Second Class,Office Supplies,Pen,1,0.08,827.44,131.91,0,0,0.151584689757372
2023-10-31,West,Home Office,First Class,Furniture,Chair,4,0.24,11145.6,1538.36,0,0,0.14622992899028947
2024-10-05,South,Home Office,Same Day,Furniture,Chair,6,0.23,14619.15,4363.49,0,0,0.13859688688072175
2025-08-14,East,Home Office,Standard Class,Electronics,Tablet,6,0.24,17007.57,3766.31,0,0,0.13981830471056228
2024-08-05,East,Consumer,Same Day,Electronics,Monitor,1,0.02,4869.76,788.28,0,0,0.13211629360310395
2024-03-31,North,Corporate,Second Class,Office Supplies,Storage Box,3,0.09,1834.01,278.67,0,0,0.18798323085807783
2023-09-04,North,Consumer,Second Class,Furniture,Chair,2,0.21,4498.22,1236.65,0,0,0.1696673010488846
2025-05-25,North,Corporate,First Class,Furniture,Table,6,0.03,23396.55,3470.89,0,0,0.1470319615264314
2024-06-01,East,Consumer,First Class,Office Supplies,Storage Box,4,0.17,1948.56,519.49,0,0,0.1926556860195756
2023-05-27,South,Consumer,Standard Class,Office Supplies,Pen,7,0.21,2884.05,746.25,0,0,0.16055912488589702
2024-02-07,South,Home Office,Standard Class,Electronics,Tablet,8,0.04,30960.02,7868.85,0,0,0.08215749387331184
2024-01-25,North,Home Office,First Class,Furniture,Desk,8,0.0,20938.3,3302.87,0,0,0.07031698326954283
2024-07-10,North,Home Office,Standard Class,Furniture,Sofa,1,0.1,1592.62,401.12,0,0,0.16665265157339992
2025-11-20,West,Corporate,Same Day,Furniture,Table,2,0.21,9607.17,2516.8,0,0,0.13875587337299372
2023-06-26,South,Corporate,Standard Class,Office Supplies,Printer,1,0.07,430.25,76.31,0,0,0.13775835013515142
2024-09-12,South,Corporate,Second Class,Electronics,Tablet,2,0.14,11248.87,3168.38,0,0,0.14184629614454808
2024-01-30,North,Corporate,Second Class,Office Supplies,Storage Box,7,0.04,4796.87,663.05,0,0,0.1501102444617557
2025-04-06,East,Home Office,First Class,Electronics,Monitor,5,0.06,20290.6,2616.16,0,0,0.16298033870938533
2023-11-12,North,Corporate,Standard Class,Furniture,Desk,7,0.02,32341.67,8677.32,0,0,0.08285080462359351
2024-06-05,North,Consumer,Second Class,Furniture,Desk,3,0.16,6516.22,1927.96,0,0,0.18559792471790093
2025-07-08,West,Corporate,Same Day,Electronics,Tablet,5,0.02,41398.11,9022.42,0,0,0.04750419234421632
2025-08-17,South,Corporate,Standard Class,Furniture,Sofa,5,0.11,13946.42,2334.8,0,0,0.18569163282377577
2023-06-25,South,Home Office,Standard Class,Office Supplies,Notebook,2,0.17,482.84,128.18,0,0,0.16574052391260302
2024-07-02,North,Corporate,Same Day,Office Supplies,Printer,8,0.14,5379.96,873.79,0,0,0.1390714546159263
2025-01-04,South,Consumer,Same Day,Furniture,Chair,3,0.24,6501.78,975.85,0,0,0.15333934231854884
2024-07-19,North,Corporate,Standard Class,Electronics,Smartphone,7,0.05,42822.05,11478.94,0,0,0.036172066608328945
2023-09-28,East,Home Office,Standard Class,Office Supplies,Pen,2,0.1,456.6,87.45,0,0,0.15441341007905335
2025-09-15,North,Home Office,Same Day,Furniture,Table,2,0.1,5056.35,741.65,0,0,0.1831513165467098
2026-04-13,North,Corporate,First Class,Electronics,Laptop,7,0.07,52281.48,12435.77,0,0,0.010839705483282058
2025-11-19,South,Corporate,Same Day,Furniture,Chair,3,0.15,12717.42,3084.56,0,0,0.17639393771038137
2023-11-15,South,Consumer,Same Day,Furniture,Sofa,5,0.22,14737.28,1822.15,0,0,0.15708233092229779
2024-07-25,East,Corporate,Standard Class,Furniture,Sofa,4,0.03,10860.05,3207.62,0,0,0.15937146693230947
2024-05-16,West,Home Office,Standard Class,Furniture,Sofa,4,0.11,8847.8,2516.47,0,0,0.18109215723400146
2024-09-09,North,Home Office,Second Class,Furniture,Sofa,2,0.08,4777.75,1009.17,0,0,0.182875368823828
2024-06-24,South,Consumer,Second Class,Office Supplies,Notebook,1,0.06,476.95,96.42,0,0,0.1391736192675067
2023-11-26,East,Corporate,Same Day,Office Supplies,Printer,7,0.16,6023.03,857.06,0,0,0.15978927645149527
2026-01-08,West,Consumer,Same Day,Furniture,Table,6,0.09,19413.51,5256.75,0,0,0.16440472856735439
2026-02-28,East,Consumer,Same Day,Office Supplies,Notebook,1,0.04,266.48,59.43,0,0,0.11864495889201787
2024-07-26,South,Corporate,Same Day,Electronics,Smartphone,1,0.22,5022.0,1476.9,0,0,0.1252796465841719
2023-06-06,South,Home Office,Standard Class,Furniture,Desk,4,0.06,6194.28,1640.96,0,0,0.17966188993712445
2024-07-01,West,Corporate,First Class,Office Supplies,Pen,8,0.06,5754.8,1174.01,0,0,0.12108289295472408
2025-08-26,North,Consumer,First Class,Office Supplies,Storage Box,5,0.07,2636.66,367.71,0,0,0.1825564435198822
2024-09-15,East,Corporate,First Class,Furniture,Sofa,4,0.04,12624.96,3254.53,0,0,0.16512475826441925
2024-03-19,East,Home Office,Second Class,Office Supplies,Storage Box,1,0.16,439.89,131.77,0,0,0.15357810167790098
2023-06-16,West,Home Office,Standard Class,Furniture,Table,4,0.09,8916.65,2214.95,0,0,0.1847524922589398
2026-05-14,East,Home Office,First Class,Office Supplies,Storage Box,3,0.21,1300.44,361.22,0,0,0.17814551817691854
2025-02-24,South,Home Office,First Class,Electronics,Monitor,3,0.24,10137.09,2857.91,0,0,0.13387869635349703
2024-06-29,South,Home Office,First Class,Electronics,Tablet,7,0.2,22521.36,4045.67,0,0,0.1469985863166236
2023-09-25,North,Corporate,Standard Class,Furniture,Table,2,0.12,6439.58,998.25,0,0,0.18313798682453863
2026-03-14,East,Corporate,Standard Class,Office Supplies,Storage Box,3,0.03,1306.28,203.85,0,0,0.15890440413602075
2025-04-28,South,Corporate,Second Class,Office Supplies,Storage Box,2,0.12,1690.58,394.9,0,0,0.18713744888981443
2023-08-15,North,Corporate,First Class,Office Supplies,Notebook,4,0.19,2948.42,443.29,0,0,0.1895771001346503
2024-08-31,South,Home Office,Same Day,Furniture,Chair,7,0.1,15121.0,4441.93,0,0,0.1655650845928402
2025-04-23,East,Consumer,First Class,Electronics,Smartphone,4,0.0,19646.06,2372.11,0,0,0.10117982233071343
2024-09-30,East,Consumer,Standard Class,Electronics,Tablet,7,0.13,27811.16,4869.75,0,0,0.15903331628012968
2023-11-24,East,Corporate,First Class,Electronics,Tablet,7,0.22,46471.73,13903.65,0,1,-0.017389622061643628
2023-07-22,South,Consumer,Same Day,Furniture,Sofa,1,0.06,2782.44,698.09,0,0,0.16418594069947073
2025-11-26,South,Consumer,First Class,Office Supplies,Notebook,1,0.09,151.03,35.53,0,0,0.12274753901854374
2025-09-10,North,Home Office,Standard Class,Office Supplies,Notebook,1,0.01,283.01,39.86,0,0,0.08376096502498287
2024-02-11,West,Home Office,Second Class,Electronics,Tablet,4,0.17,17780.17,4150.89,0,0,0.1652518864941412
2024-03-01,East,Home Office,Second Class,Office Supplies,Notebook,7,0.21,2235.08,310.42,0,0,0.1450069611838356
2024-12-25,North,Consumer,Same Day,Electronics,Tablet,4,0.15,29036.98,7550.56,0,0,0.09149760831406117
2024-12-24,West,Corporate,Second Class,Electronics,Tablet,1,0.14,9343.27,2652.22,0,0,0.10689945484234775
2025-11-19,South,Consumer,Standard Class,Furniture,Sofa,2,0.23,4434.46,1198.82,0,0,0.1542282808710374
2025-11-09,North,Home Office,Standard Class,Electronics,Laptop,5,0.16,25482.79,5153.01,0,0,0.15272171010316016
2025-09-16,North,Consumer,Second Class,Furniture,Table,1,0.21,2317.21,428.31,0,0,0.15776118190445343
2024-06-29,North,Consumer,Standard Class,Furniture,Chair,3,0.17,6317.08,951.93,0,0,0.188970156951901
2025-11-19,North,Corporate,First Class,Furniture,Sofa,3,0.03,15360.62,2949.93,0,0,0.15768432828988227
2024-05-23,West,Home Office,Second Class,Furniture,Table,2,0.03,4856.96,1217.9,0,0,0.1644700654858749
2024-05-20,West,Home Office,Same Day,Electronics,Laptop,8,0.05,46051.77,8674.09,0,0,0.0649338769520621
2023-06-18,West,Corporate,Standard Class,Electronics,Smartphone,7,0.11,44117.9,5797.11,0,0,0.10419901390532993
2025-07-23,East,Home Office,Standard Class,Electronics,Smartphone,7,0.17,20100.62,3311.45,0,0,0.1624170829129314
2025-10-11,South,Home Office,Standard Class,Office Supplies,Storage Box,1,0.16,216.35,32.07,0,0,0.1296761384874734
2023-08-18,North,Corporate,First Class,Furniture,Desk,4,0.08,15200.07,2585.05,0,0,0.18232642412215022
2023-07-04,West,Consumer,Standard Class,Office Supplies,Storage Box,8,0.11,3879.5,865.7,0,0,0.13968714043576053
2024-12-25,East,Consumer,Same Day,Furniture,Table,1,0.03,3758.49,729.98,0,0,0.14318465279985226
2025-12-17,East,Home Office,Second Class,Electronics,Laptop,8,0.24,31764.7,5889.23,0,0,0.0740397915914549
2026-05-06,East,Home Office,Same Day,Electronics,Monitor,6,0.18,23201.02,3260.31,0,0,0.16355753219311941
2025-09-12,East,Corporate,First Class,Electronics,Laptop,6,0.18,32762.44,4201.46,0,0,0.13662710148593477
2026-03-15,North,Corporate,Second Class,Electronics,Monitor,4,0.03,29054.41,7943.33,0,0,0.06692753718548139
2025-11-23,North,Corporate,Standard Class,Electronics,Tablet,2,0.19,15349.37,3086.62,0,0,0.1259263057083494
2025-01-10,West,Consumer,Standard Class,Office Supplies,Printer,7,0.21,3511.61,726.65,0,0,0.1623068663445172
2026-05-17,South,Consumer,Same Day,Electronics,Smartphone,6,0.13,30164.59,5708.33,0,0,0.15154740040434245
