order_date,region,segment,shipping_mode,category,product_name,quantity,discount,sales,profit,anomaly
2025-04-05,South,Corporate,Standard Class,Furniture,Chair,5,0.22,12311.13,1758.52,0
2024-03-12,East,Consumer,Same Day,Electronics,Smartphone,8,0.04,41564.19,9719.05,0
2025-03-29,North,Home Office,Standard Class,Furniture,Table,7,0.13,14479.23,2462.64,0
2023-12-23,West,Corporate,Standard Class,Furniture,Table,2,0.18,8503.69,1722.17,0
2024-02-14,West,Consumer,Same Day,Furniture,Chair,4,0.12,12423.3,2212.79,0
2025-03-22,West,Corporate,Standard Class,Office Supplies,Printer,1,0.02,596.35,155.71,0
2025-01-09,West,Corporate,Standard Class,Electronics,Smartphone,7,0.05,52094.19,12708.2,0
2026-04-22,South,Corporate,Standard Class,Office Supplies,Pen,6,0.06,3665.81,685.26,0
2024-02-08,West,Home Office,First Class,Electronics,Laptop,4,0.11,20328.45,2773.12,0
2025-11-10,North,Consumer,Second Class,Electronics,Monitor,8,0.0,60095.2,14735.79,0
2025-07-21,West,Consumer,Second Class,Furniture,Desk,7,0.02,19831.4,5256.75,0
2026-01-11,South,Corporate,Second Class,Furniture,Sofa,3,0.02,9353.64,2070.83,0
2025-11-13,East,Home Office,Second Class,Electronics,Monitor,3,0.23,12224.93,2822.66,0
2023-10-25,North,Consumer,Standard Class,Electronics,Laptop,7,0.09,45484.84,8973.7,0
2023-06-11,North,Consumer,First Class,Electronics,Tablet,1,0.21,4314.46,1029.05,0
2025-05-13,West,Corporate,Standard Class,Office Supplies,Printer,4,0.12,3075.23,431.44,0
2024-05-19,North,Corporate,First Class,Office Supplies,Notebook,3,0.1,2409.78,653.09,0
2024-04-30,West,Consumer,Standard Class,Office Supplies,Printer,2,0.0,1444.05,229.36,0
2023-12-10,West,Corporate,Same Day,Furniture,Sofa,2,0.16,10612.76,2300.61,0
2024-12-26,North,Home Office,Second Class,Electronics,Tablet,3,0.13,16661.69,3171.25,0
2025-12-27,East,Home Office,Same Day,Office Supplies,Notebook,4,0.01,2567.52,347.95,0
2024-07-14,East,Home Office,Second Class,Furniture,Chair,2,0.0,11426.07,509.56,1
2025-07-11,South,Corporate,Second Class,Furniture,Sofa,5,0.18,12059.77,1703.44,0
2024-05-18,East,Home Office,Standard Class,Furniture,Table,5,0.18,7802.21,1746.11,0
2023-10-26,North,Corporate,Second Class,Furniture,Sofa,6,0.04,28137.18,7293.13,0
2024-12-30,South,Home Office,Standard Class,Office Supplies,Notebook,1,0.21,593.2,72.5,0
2023-09-22,South,Consumer,Standard Class,Furniture,Table,7,0.06,15382.03,2533.23,0
2026-02-03,North,Home Office,First Class,Furniture,Sofa,2,0.13,5183.04,1463.43,0
2024-06-27,West,Consumer,Same Day,Office Supplies,Notebook,5,0.19,2322.59,408.6,0
2024-03-16,East,Consumer,First Class,Furniture,Chair,5,0.18,9967.74,1631.37,0
2025-09-09,South,Consumer,Standard Class,Furniture,Desk,7,0.01,16806.18,3654.98,0
2026-04-06,East,Consumer,Same Day,Office Supplies,Notebook,5,0.03,2856.5,615.19,0
2024-10-08,South,Home Office,First Class,Furniture,Chair,2,0.01,6007.05,971.13,0
2024-11-01,West,Home Office,Standard Class,Furniture,Sofa,2,0.13,5956.6,1398.01,0
2023-10-24,West,Home Office,Second Class,Office Supplies,Notebook,4,0.07,2586.0,706.4,0
2023-11-24,East,Corporate,First Class,Furniture,Sofa,4,0.02,16425.32,2570.37,0
2024-01-21,South,Consumer,Second Class,Office Supplies,Notebook,8,0.12,3533.94,682.66,0
2026-01-27,East,Corporate,First Class,Electronics,Monitor,2,0.02,12638.77,3353.92,0
2025-08-29,South,Corporate,Second Class,Office Supplies,Notebook,2,0.18,1355.87,399.05,0
2023-10-15,East,Consumer,Standard Class,Electronics,Tablet,7,0.21,32306.38,7109.72,0
2024-05-16,North,Consumer,Standard Class,Electronics,Monitor,1,0.02,5142.35,1339.96,0
2024-09-07,East,Home Office,Standard Class,Electronics,Monitor,5,0.23,14629.83,1953.05,0
2025-07-13,South,Consumer,First Class,Electronics,Monitor,2,0.01,9604.12,1949.44,0
2026-02-09,West,Corporate,Standard Class,Office Supplies,Storage Box,7,0.17,4362.68,659.22,0
2024-06-30,East,Corporate,Second Class,Electronics,Tablet,1,0.15,4452.35,1028.74,0
2024-12-05,West,Consumer,Standard Class,Furniture,Table,5,0.1,17623.11,3444.65,0
2024-04-24,North,Corporate,First Class,Office Supplies,Printer,8,0.14,5582.99,1157.03,0
2023-12-21,West,Corporate,Second Class,Office Supplies,Pen,1,0.08,827.44,131.91,0
2023-10-31,West,Home Office,First Class,Furniture,Chair,4,0.24,11145.6,1538.36,0
2024-10-05,South,Home Office,Same Day,Furniture,Chair,6,0.23,14619.15,4363.49,0
2025-08-14,East,Home Office,Standard Class,Electronics,Tablet,6,0.24,17007.57,3766.31,0
2024-08-05,East,Consumer,Same Day,Electronics,Monitor,1,0.02,4869.76,788.28,0
2024-03-31,North,Corporate,Second Class,Office Supplies,Storage Box,3,0.09,1834.01,278.67,0
2023-09-04,North,Consumer,Second Class,Furniture,Chair,2,0.21,4498.22,1236.65,0
2025-05-25,North,Corporate,First Class,Furniture,Table,6,0.03,23396.55,3470.89,0
2024-06-01,East,Consumer,First Class,Office Supplies,Storage Box,4,0.17,1948.56,519.49,0
2023-05-27,South,Consumer,Standard Class,Office Supplies,Pen,7,0.21,2884.05,746.25,0
2024-02-07,South,Home Office,Standard Class,Electronics,Tablet,8,0.04,30960.02,7868.85,0
2024-01-25,North,Home Office,First Class,Furniture,Desk,8,0.0,20938.3,3302.87,0
2024-07-10,North,Home Office,Standard Class,Furniture,Sofa,1,0.1,1592.62,401.12,0
2025-11-20,West,Corporate,Same Day,Furniture,Table,2,0.21,9607.17,2516.8,0
2023-06-26,South,Corporate,Standard Class,Office Supplies,Printer,1,0.07,430.25,76.31,0
2024-09-12,South,Corporate,Second Class,Electronics,Tablet,2,0.14,11248.87,3168.38,0
2024-01-30,North,Corporate,Second Class,Office Supplies,Storage Box,7,0.04,4796.87,663.05,0
2025-04-06,East,Home Office,First Class,Electronics,Monitor,5,0.06,20290.6,2616.16,0
2023-11-12,North,Corporate,Standard Class,Furniture,Desk,7,0.02,32341.67,8677.32,0
2024-06-05,North,Consumer,Second Class,Furniture,Desk,3,0.16,6516.22,1927.96,0
2025-07-08,West,Corporate,Same Day,Electronics,Tablet,5,0.02,41398.11,9022.42,0
2025-08-17,South,Corporate,Standard Class,Furniture,Sofa,5,0.11,13946.42,2334.8,0
2023-06-25,South,Home Office,Standard Class,Office Supplies,Notebook,2,0.17,482.84,128.18,0
2024-07-02,North,Corporate,Same Day,Office Supplies,Printer,8,0.14,5379.96,873.79,0
2025-01-04,South,Consumer,Same Day,Furniture,Chair,3,0.24,6501.78,975.85,0
2024-07-19,North,Corporate,Standard Class,Electronics,Smartphone,7,0.05,42822.05,11478.94,0
2023-09-28,East,Home Office,Standard Class,Office Supplies,Pen,2,0.1,456.6,87.45,0
2025-09-15,North,Home Office,Same Day,Furniture,Table,2,0.1,5056.35,741.65,0
2026-04-13,North,Corporate,First Class,Electronics,Laptop,7,0.07,52281.48,12435.77,0
2025-11-19,South,Corporate,Same Day,Furniture,Chair,3,0.15,12717.42,3084.56,0
2023-11-15,South,Consumer,Same Day,Furniture,Sofa,5,0.22,14737.28,1822.15,0
2024-07-25,East,Corporate,Standard Class,Furniture,Sofa,4,0.03,10860.05,3207.62,0
2024-05-16,West,Home Office,Standard Class,Furniture,Sofa,4,0.11,8847.8,2516.47,0
2024-09-09,North,Home Office,Second Class,Furniture,Sofa,2,0.08,4777.75,1009.17,0
2024-06-24,South,Consumer,Second Class,Office Supplies,Notebook,1,0.06,476.95,96.42,0
2023-11-26,East,Corporate,Same Day,Office Supplies,Printer,7,0.16,6023.03,857.06,0
2026-01-08,West,Consumer,Same Day,Furniture,Table,6,0.09,19413.51,5256.75,0
2026-02-28,East,Consumer,Same Day,Office Supplies,Notebook,1,0.04,266.48,59.43,0
2024-07-26,South,Corporate,Same Day,Electronics,Smartphone,1,0.22,5022.0,1476.9,0
2023-06-06,South,Home Office,Standard Class,Furniture,Desk,4,0.06,6194.28,1640.96,0
2024-07-01,West,Corporate,First Class,Office Supplies,Pen,8,0.06,5754.8,1174.01,0
2025-08-26,North,Consumer,First Class,Office Supplies,Storage Box,5,0.07,2636.66,367.71,0
2024-09-15,East,Corporate,First Class,Furniture,Sofa,4,0.04,12624.96,3254.53,0
2024-03-19,East,Home Office,Second Class,Office Supplies,Storage Box,1,0.16,439.89,131.77,0
2023-06-16,West,Home Office,Standard Class,Furniture,Table,4,0.09,8916.65,2214.95,0
2026-05-14,East,Home Office,First Class,Office Supplies,Storage Box,3,0.21,1300.44,361.22,0
2025-02-24,South,Home Office,First Class,Electronics,Monitor,3,0.24,10137.09,2857.91,0
2024-06-29,South,Home Office,First Class,Electronics,Tablet,7,0.2,22521.36,4045.67,0
2023-09-25,North,Corporate,Standard Class,Furniture,Table,2,0.12,6439.58,998.25,0
2026-03-14,East,Corporate,Standard Class,Office Supplies,Storage Box,3,0.03,1306.28,203.85,0
2025-04-28,South,Corporate,Second Class,Office Supplies,Storage Box,2,0.12,1690.58,394.9,0
2023-08-15,North,Corporate,First Class,Office Supplies,Notebook,4,0.19,2948.42,443.29,0
2024-08-31,South,Home Office,Same Day,Furniture,Chair,7,0.1,15121.0,4441.93,0
2025-04-23,East,Consumer,First Class,Electronics,Smartphone,4,0.0,19646.06,2372.11,0
2024-09-30,East,Consumer,Standard Class,Electronics,Tablet,7,0.13,27811.16,4869.75,0
2023-11-24,East,Corporate,First Class,Electronics,Tablet,7,0.22,46471.73,13903.65,0
2023-07-22,South,Consumer,Same Day,Furniture,Sofa,1,0.06,2782.44,698.09,0
2025-11-26,South,Consumer,First Class,Office Supplies,Notebook,1,0.09,151.03,35.53,0
2025-09-10,North,Home Office,Standard Class,Office Supplies,Notebook,1,0.01,283.01,39.86,0
2024-02-11,West,Home Office,Second Class,Electronics,Tablet,4,0.17,17780.17,4150.89,0
2024-03-01,East,Home Office,Second Class,Office Supplies,Notebook,7,0.21,2235.08,310.42,0
2024-12-25,North,Consumer,Same Day,Electronics,Tablet,4,0.15,29036.98,7550.56,0
2024-12-24,West,Corporate,Second Class,Electronics,Tablet,1,0.14,9343.27,2652.22,0
2025-11-19,South,Consumer,Standard Class,Furniture,Sofa,2,0.23,4434.46,1198.82,0
2025-11-09,North,Home Office,Standard Class,Electronics,Laptop,5,0.16,25482.79,5153.01,0
2025-09-16,North,Consumer,Second Class,Furniture,Table,1,0.21,2317.21,428.31,0
2024-06-29,North,Consumer,Standard Class,Furniture,Chair,3,0.17,6317.08,951.93,0
2025-11-19,North,Corporate,First Class,Furniture,Sofa,3,0.03,15360.62,2949.93,0
2024-05-23,West,Home Office,Second Class,Furniture,Table,2,0.03,4856.96,1217.9,0
2024-05-20,West,Home Office,Same Day,Electronics,Laptop,8,0.05,46051.77,8674.09,0
2023-06-18,West,Corporate,Standard Class,Electronics,Smartphone,7,0.11,44117.9,5797.11,0
2025-07-23,East,Home Office,Standard Class,Electronics,Smartphone,7,0.17,20100.62,3311.45,0
2025-10-11,South,Home Office,Standard Class,Office Supplies,Storage Box,1,0.16,216.35,32.07,0
2023-08-18,North,Corporate,First Class,Furniture,Desk,4,0.08,15200.07,2585.05,0
2023-07-04,West,Consumer,Standard Class,Office Supplies,Storage Box,8,0.11,3879.5,865.7,0
2024-12-25,East,Consumer,Same Day,Furniture,Table,1,0.03,3758.49,729.98,0
2025-12-17,East,Home Office,Second Class,Electronics,Laptop,8,0.24,31764.7,5889.23,0
2026-05-06,East,Home Office,Same Day,Electronics,Monitor,6,0.18,23201.02,3260.31,0
2025-09-12,East,Corporate,First Class,Electronics,Laptop,6,0.18,32762.44,4201.46,0
2026-03-15,North,Corporate,Second Class,Electronics,Monitor,4,0.03,29054.41,7943.33,0
2025-11-23,North,Corporate,Standard Class,Electronics,Tablet,2,0.19,15349.37,3086.62,0
2025-01-10,West,Consumer,Standard Class,Office Supplies,Printer,7,0.21,3511.61,726.65,0
2026-05-17,South,Consumer,Same Day,Electronics,Smartphone,6,0.13,30164.59,5708.33,0
2025-04-01,East,Corporate,First Class,Office Supplies,Printer,5,0.11,2626.16,378.19,0
2025-10-26,East,Home Office,Second Class,Office Supplies,Pen,4,0.05,2189.84,544.37,0
2024-08-22,South,Home Office,First Class,Office Supplies,Printer,2,0.19,1050.09,232.29,0
2026-01-10,East,Corporate,Standard Class,Office Supplies,Storage Box,2,0.01,630.68,92.18,0
2026-01-07,South,Corporate,First Class,Electronics,Tablet,3,0.21,16035.94,3917.69,0
2025-04-11,East,Corporate,Standard Class,Office Supplies,Notebook,4,0.19,1283.63,283.72,0
2024-11-12,North,Corporate,Same Day,Office Supplies,Pen,7,0.24,5853.11,1730.46,0
2025-08-16,North,Home Office,First Class,Office Supplies,Notebook,4,0.16,1974.56,514.5,0
2025-10-12,South,Home Office,Second Class,Electronics,Tablet,5,0.11,24975.49,7418.26,0
2025-07-09,West,Consumer,Same Day,Electronics,Laptop,5,0.14,27886.23,3999.22,0
2026-02-16,East,Corporate,Second Class,Furniture,Chair,1,0.04,3436.98,612.04,0
2023-08-27,West,Home Office,First Class,Office Supplies,Pen,2,0.2,499.89,88.59,0
2024-06-09,South,Corporate,Same Day,Electronics,Laptop,2,0.09,11626.57,3243.94,0
2026-05-13,East,Consumer,Same Day,Furniture,Sofa,1,0.03,2602.34,474.36,0
2026-01-25,North,Home Office,First Class,Office Supplies,Printer,7,0.23,2937.42,852.14,0
2024-02-05,North,Home Office,First Class,Office Supplies,Pen,8,0.12,3676.34,637.32,0
2024-08-17,North,Consumer,Standard Class,Furniture,Chair,2,0.05,4604.77,1074.35,0
2025-11-08,North,Consumer,Same Day,Office Supplies,Storage Box,2,0.19,1363.22,201.32,0
2025-04-10,North,Consumer,Standard Class,Furniture,Chair,3,0.2,6208.66,1368.73,0
2023-09-29,West,Corporate,Same Day,Electronics,Tablet,7,0.11,58513.7,7199.55,0
2025-08-25,North,Home Office,Standard Class,Office Supplies,Notebook,2,0.09,960.83,202.26,0
2023-09-05,North,Corporate,Same Day,Office Supplies,Pen,7,0.1,5123.44,1224.14,0
2023-11-13,South,Home Office,Same Day,Office Supplies,Printer,5,0.24,2239.27,326.78,0
2024-06-24,North,Home Office,Second Class,Office Supplies,Pen,2,0.01,556.98,124.26,0
2026-04-27,East,Consumer,First Class,Office Supplies,Notebook,4,0.1,1795.6,424.24,0
2024-04-25,South,Home Office,First Class,Electronics,Smartphone,4,0.03,17831.9,4293.49,0
2025-11-14,North,Corporate,Standard Class,Electronics,Monitor,5,0.02,45249.78,11339.87,0
2024-11-14,South,Home Office,Second Class,Furniture,Sofa,2,0.07,5276.62,699.5,0
2026-02-12,East,Home Office,First Class,Furniture,Table,3,0.14,5367.28,996.22,0
2023-09-11,North,Corporate,Second Class,Furniture,Desk,4,0.18,12074.44,2841.73,0
2026-01-13,East,Corporate,Same Day,Furniture,Desk,8,0.09,25520.69,4465.74,0
2025-01-22,East,Consumer,Second Class,Electronics,Laptop,5,0.18,19061.93,4437.45,0
2025-11-18,West,Home Office,Second Class,Electronics,Laptop,1,0.14,5820.8,1267.91,0
2023-10-08,East,Corporate,Second Class,Furniture,Desk,5,0.03,19004.87,3994.86,0
2024-12-19,South,Home Office,Second Class,Furniture,Chair,3,0.11,7946.85,1209.88,0
2025-07-27,West,Corporate,Standard Class,Office Supplies,Printer,4,0.19,2285.06,369.53,0
2024-08-26,South,Home Office,First Class,Electronics,Laptop,7,0.12,27645.6,5579.87,0
2025-06-29,North,Home Office,First Class,Office Supplies,Pen,5,0.14,2090.53,465.41,0
2025-12-10,North,Home Office,First Class,Furniture,Sofa,7,0.24,18072.39,2893.78,0
2025-10-18,West,Home Office,Standard Class,Furniture,Table,3,0.11,8784.76,1417.85,0
2025-10-17,South,Consumer,Second Class,Furniture,Desk,6,0.15,16717.81,4464.52,0
2025-11-22,North,Corporate,Same Day,Furniture,Sofa,8,0.05,42612.45,6350.29,0
2025-08-27,North,Consumer,Second Class,Electronics,Smartphone,3,0.16,14393.85,1828.8,0
2023-07-25,East,Consumer,Same Day,Electronics,Smartphone,1,0.22,3618.05,908.26,0
2024-12-09,West,Home Office,Same Day,Electronics,Smartphone,8,0.04,61019.56,16442.66,0
2025-10-31,East,Consumer,First Class,Office Supplies,Printer,8,0.15,3764.78,498.43,0
2025-02-13,North,Consumer,Same Day,Electronics,Laptop,3,0.15,16375.44,2488.02,0
2024-10-11,North,Consumer,Same Day,Office Supplies,Notebook,3,0.23,9344.76,519.24,1
2025-12-01,West,Corporate,Standard Class,Office Supplies,Storage Box,7,0.06,7165.61,1894.69,0
2023-12-31,North,Corporate,Second Class,Furniture,Sofa,5,0.12,21396.74,3463.11,0
2024-10-12,East,Consumer,Standard Class,Furniture,Table,1,0.14,9360.76,379.64,1
2025-12-06,West,Corporate,Standard Class,Office Supplies,Pen,3,0.11,2800.76,631.2,0
2025-03-10,East,Home Office,First Class,Office Supplies,Storage Box,7,0.19,3352.69,651.7,0
2024-06-12,East,Home Office,Same Day,Furniture,Desk,5,0.25,8081.5,1810.07,0
2023-05-29,North,Home Office,Second Class,Furniture,Desk,8,0.2,15669.62,4557.73,0
2024-11-27,East,Home Office,Standard Class,Office Supplies,Storage Box,3,0.1,1055.91,247.57,0
2026-01-19,West,Consumer,Standard Class,Electronics,Monitor,5,0.06,27718.07,3725.51,0
2025-01-19,East,Home Office,Standard Class,Furniture,Table,3,0.16,4880.54,971.3,0
2024-03-03,South,Consumer,Second Class,Office Supplies,Pen,3,0.17,1014.98,187.52,0
2024-02-29,East,Corporate,First Class,Electronics,Laptop,7,0.1,40850.92,6375.03,0
2025-11-19,North,Home Office,First Class,Office Supplies,Notebook,6,0.09,3522.54,939.79,0
2024-11-06,West,Home Office,Standard Class,Electronics,Monitor,5,0.04,31499.54,6650.27,0
2023-09-11,East,Consumer,First Class,Office Supplies,Pen,5,0.17,2597.74,763.45,0
2024-12-07,West,Home Office,Same Day,Electronics,Tablet,1,0.12,7265.77,1209.08,0
2025-07-10,East,Corporate,First Class,Electronics,Smartphone,1,0.18,4832.98,809.06,0
2023-12-03,North,Home Office,Second Class,Furniture,Sofa,8,0.08,23927.44,3812.64,0
2025-10-24,West,Home Office,Second Class,Electronics,Smartphone,4,0.18,22856.93,6333.51,0
2025-09-25,East,Consumer,Standard Class,Electronics,Smartphone,2,0.23,6671.61,1612.17,0
2024-06-16,North,Corporate,First Class,Office Supplies,Notebook,6,0.12,4262.34,1267.47,0
2023-07-14,South,Home Office,First Class,Furniture,Table,7,0.06,13551.32,3032.78,0
2024-06-07,North,Home Office,First Class,Furniture,Table,7,0.22,12553.68,3259.72,0
2026-05-10,East,Home Office,Standard Class,Electronics,Monitor,1,0.17,3117.65,587.04,0
2025-04-11,South,Home Office,First Class,Furniture,Sofa,4,0.07,8148.23,2383.64,0
2025-03-23,West,Consumer,Same Day,Electronics,Monitor,6,0.09,38897.16,7472.4,0
2025-04-23,South,Consumer,First Class,Office Supplies,Printer,4,0.14,2107.93,577.86,0
2025-10-24,West,Consumer,Second Class,Office Supplies,Printer,7,0.12,5617.86,1680.87,0
2025-02-28,West,Corporate,First Class,Office Supplies,Pen,1,0.1,366.67,89.58,0
2026-02-02,North,Corporate,First Class,Furniture,Table,5,0.09,18387.09,4061.03,0
2025-11-18,North,Corporate,Standard Class,Furniture,Sofa,6,0.22,21555.11,6323.43,0
2023-07-01,East,Corporate,First Class,Office Supplies,Printer,8,0.19,3674.99,736.64,0
2025-07-06,West,Home Office,Second Class,Office Supplies,Pen,3,0.16,1036.8,297.71,0
2025-03-19,North,Consumer,Second Class,Office Supplies,Storage Box,6,0.06,2997.9,530.74,0
2023-06-22,East,Corporate,First Class,Furniture,Table,8,0.1,21243.04,3252.3,0
2026-05-03,East,Home Office,Standard Class,Office Supplies,Printer,4,0.04,1219.51,168.95,0
2026-05-09,North,Corporate,Standard Class,Furniture,Chair,2,0.07,6730.64,995.79,0
2025-12-13,South,Consumer,First Class,Furniture,Sofa,8,0.16,23222.69,3335.47,0
2024-08-22,East,Corporate,Same Day,Electronics,Laptop,8,0.24,42609.92,9259.35,0
2024-05-23,South,Home Office,Same Day,Furniture,Desk,7,0.13,14480.76,3404.64,0
2024-12-08,South,Consumer,Same Day,Furniture,Table,5,0.09,16684.72,2782.43,0
2026-05-10,East,Corporate,Same Day,Electronics,Smartphone,1,0.17,6053.22,1262.38,0
2024-01-21,West,Corporate,Second Class,Furniture,Chair,1,0.14,3671.98,565.27,0
2025-08-15,South,Consumer,Same Day,Furniture,Table,7,0.06,18459.73,2478.36,0
2025-08-20,East,Home Office,First Class,Office Supplies,Pen,7,0.05,2878.66,380.91,0
2026-03-26,West,Corporate,Same Day,Electronics,Monitor,4,0.08,34670.22,5109.93,0
2025-01-24,North,Corporate,First Class,Electronics,Smartphone,3,0.18,19198.86,4816.6,0
2025-03-09,West,Consumer,First Class,Electronics,Laptop,7,0.08,43439.81,11463.91,0
2024-11-10,East,Consumer,Second Class,Furniture,Chair,1,0.07,2657.48,506.61,0
2023-07-06,East,Corporate,Standard Class,Electronics,Smartphone,2,0.24,8173.98,2032.4,0
2023-07-26,North,Consumer,Same Day,Furniture,Desk,2,0.13,4938.82,1465.75,0
2024-03-20,East,Consumer,Standard Class,Office Supplies,Pen,2,0.06,304.54,71.55,0
2023-07-07,North,Consumer,Same Day,Electronics,Smartphone,6,0.0,35151.74,9244.56,0
2023-11-10,North,Consumer,Same Day,Furniture,Desk,3,0.09,11726.13,1596.0,0
2024-10-07,North,Consumer,First Class,Electronics,Tablet,3,0.18,19777.6,5190.91,0
2024-08-26,East,Corporate,Second Class,Electronics,Tablet,1,0.17,4826.98,890.43,0
2024-10-25,West,Home Office,First Class,Electronics,Monitor,8,0.05,56626.14,8697.37,0
2024-01-28,East,Home Office,Second Class,Office Supplies,Storage Box,2,0.13,200.37,40.25,0
2024-06-28,West,Consumer,Same Day,Office Supplies,Pen,3,0.22,1496.5,346.52,0
2023-09-18,East,Home Office,Standard Class,Office Supplies,Printer,7,0.05,2180.32,529.77,0
2025-11-05,East,Corporate,First Class,Electronics,Tablet,2,0.02,16498.95,3936.65,0
2024-11-28,North,Consumer,Standard Class,Electronics,Smartphone,8,0.05,54354.22,6833.8,0
2025-04-03,East,Consumer,First Class,Furniture,Table,4,0.15,8309.88,1103.2,0
